name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_generation,frequency_mhz,slug,capacity_gb,Benchmark
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Crucial Ballistix Elite 32 GB,130.0,4,,Black,8.889,16.0,DDR4,3600.0,crucial-ballistix-elite-32-gb-ddr4-3600,32,108.0
Corsair Vengeance RGB Pro 16 GB,95.0,1,,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-16-gb-ddr4-3200,16,80.5
Corsair Vengeance 8 GB,35.0,2,6.374,Black / Yellow,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,48.4
Corsair Vengeance 8 GB,35.0,2,6.374,Black / Yellow,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,30.8
G.Skill Ripjaws 4 16 GB,48.0,2,,Blue,10.0,15.0,DDR4,3000.0,g-skill-ripjaws-4-16-gb-ddr4-3000,16,92.1
G.Skill Ripjaws 4 16 GB,48.0,2,,Blue,10.0,15.0,DDR4,3000.0,g-skill-ripjaws-4-16-gb-ddr4-3000,16,92.1
G.Skill Ripjaws 4 16 GB,48.0,2,,Blue,10.0,15.0,DDR4,3000.0,g-skill-ripjaws-4-16-gb-ddr4-3000,16,92.1
Corsair Vengeance LPX 32 GB,130.0,2,,White,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-32-gb-ddr4-3000,32,84.4
Corsair Vengeance LED 16 GB,85.0,2,,Black / White,10.0,16.0,DDR4,3200.0,corsair-vengeance-led-16-gb-ddr4-3200,16,84.8
Corsair Vengeance LED 16 GB,85.0,2,,Black / White,10.0,16.0,DDR4,3200.0,corsair-vengeance-led-16-gb-ddr4-3200,16,84.8
Corsair Vengeance LED 16 GB,85.0,2,,Black / White,10.0,16.0,DDR4,3200.0,corsair-vengeance-led-16-gb-ddr4-3200,16,84.8
Crucial Ballistix Sport LT 16 GB,65.0,2,,Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Corsair Vengeance LPX 16 GB,75.0,2,7.812,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,7.812,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,2,7.812,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
Corsair Vengeance Pro 16 GB,75.0,2,,Black / Red,9.167,11.0,DDR3,2400.0,corsair-vengeance-pro-16-gb-ddr3-2400,16,58.1
Crucial Ballistix Sport 8 GB,30.0,2,,Black / Silver,11.25,9.0,DDR3,1600.0,crucial-ballistix-sport-8-gb-ddr3-1600,8,56.0
Crucial Ballistix Sport 8 GB,30.0,2,,Black / Silver,11.25,9.0,DDR3,1600.0,crucial-ballistix-sport-8-gb-ddr3-1600,8,56.0
Corsair Vengeance LPX 16 GB,45.0,2,,Red,10.714,15.0,DDR4,2800.0,corsair-vengeance-lpx-16-gb-ddr4-2800,16,88.5
Corsair Vengeance LPX 16 GB,45.0,2,,Red,10.714,15.0,DDR4,2800.0,corsair-vengeance-lpx-16-gb-ddr4-2800,16,88.5
Corsair Vengeance LPX 16 GB,45.0,2,,Red,10.714,15.0,DDR4,2800.0,corsair-vengeance-lpx-16-gb-ddr4-2800,16,88.5
G.Skill Ripjaws V 16 GB,75.0,2,,Black,8.75,14.0,DDR4,3200.0,g-skill-ripjaws-v-16-gb-ddr4-3200,16,84.0
G.Skill Flare X 32 GB,150.0,2,,Black,8.75,14.0,DDR4,3200.0,g-skill-flare-x-32-gb-ddr4-3200,32,106.0
Corsair Vengeance RGB 32 GB,320.0,2,,Gray,10.0,30.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,206.0
Corsair Vengeance RGB 32 GB,320.0,2,,Gray,10.0,30.0,DDR5,6000.0,corsair-vengeance-rgb-32-gb-ddr5-6000,32,178.0
Corsair Vengeance LPX 32 GB,120.0,4,5.406,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,4,5.406,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
G.Skill Ripjaws 4 16 GB,42.0,2,,Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-4-16-gb-ddr4-2400,16,70.6
Crucial Ballistix Sport 8 GB,30.0,2,4.737,Black / Silver,11.25,9.0,DDR3,1600.0,crucial-ballistix-sport-8-gb-ddr3-1600,8,56.0
Crucial Ballistix Sport 8 GB,30.0,2,4.737,Black / Silver,11.25,9.0,DDR3,1600.0,crucial-ballistix-sport-8-gb-ddr3-1600,8,56.0
Corsair Vengeance RGB 16 GB,90.0,2,,Black,10.0,15.0,DDR4,3000.0,corsair-vengeance-rgb-16-gb-ddr4-3000,16,82.5
Corsair Vengeance RGB 16 GB,90.0,2,,Black,10.0,15.0,DDR4,3000.0,corsair-vengeance-rgb-16-gb-ddr4-3000,16,81.5
Corsair Vengeance RGB 16 GB,90.0,2,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-rgb-16-gb-ddr4-3000,16,82.5
Corsair Vengeance RGB 16 GB,90.0,2,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-rgb-16-gb-ddr4-3000,16,81.5
G.Skill Trident Z RGB 16 GB,90.0,2,18.424,Black,8.75,14.0,DDR4,3200.0,g-skill-trident-z-rgb-16-gb-ddr4-3200,16,84.3
Corsair Vengeance LPX 16 GB,90.0,2,,Black / Yellow,7.778,14.0,DDR4,3600.0,corsair-vengeance-lpx-16-gb-ddr4-3600,16,89.4
Corsair Vengeance RGB Pro 16 GB,95.0,2,3.749,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-pro-16-gb-ddr4-3200,16,80.5
G.Skill Trident Z 16 GB,80.0,2,,Red / Silver,10.0,15.0,DDR4,3000.0,g-skill-trident-z-16-gb-ddr4-3000,16,84.3
G.Skill Ripjaws V 16 GB,65.0,2,,Silver,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Silver,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Silver,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Silver,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
G.Skill Ripjaws V 16 GB,65.0,2,,Silver,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-16-gb-ddr4-2400,16,71.5
Corsair Vengeance LED 16 GB,80.0,2,,Black / Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-led-16-gb-ddr4-3000,16,82.5
Corsair Vengeance LED 16 GB,80.0,2,,Black / Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-led-16-gb-ddr4-3000,16,82.5
Corsair Vengeance LED 16 GB,80.0,2,,Black / Red,10.0,15.0,DDR4,3000.0,corsair-vengeance-led-16-gb-ddr4-3000,16,82.5
Crucial Ballistix Sport LT 8 GB,35.0,2,,Red,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-8-gb-ddr4-2400,8,43.1
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,2,,Red,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
G.Skill Ripjaws V 8 GB,30.0,2,,Black / Red,14.065,15.0,DDR4,2133.0,g-skill-ripjaws-v-8-gb-ddr4-2133,8,68.5
Corsair Vengeance LPX 32 GB,110.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,95.5
Corsair Vengeance LPX 32 GB,110.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,84.7
Corsair Vengeance LPX 32 GB,110.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-32-gb-ddr4-2666,32,75.8
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 4 GB,20.0,1,7.758,Black / Yellow,13.333,16.0,DDR4,2400.0,corsair-vengeance-lpx-4-gb-ddr4-2400,4,38.7
Corsair Vengeance LPX 8 GB,40.0,1,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-8-gb-ddr4-2666,8,76.3
Crucial Ballistix Sport LT 16 GB,65.0,2,,Silver,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,Silver,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,Silver,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Corsair Vengeance LPX 32 GB,130.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-32-gb-ddr4-3000,32,84.4
Corsair Vengeance LPX 8 GB,40.0,2,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-8-gb-ddr4-3000,8,81.1
Crucial Ballistix Sport LT 16 GB,65.0,2,,Black / Red,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,Black / Red,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Crucial Ballistix Sport LT 16 GB,65.0,2,,Black / Red,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-16-gb-ddr4-2400,16,76.9
Corsair Vengeance RGB 32 GB,160.0,4,9.414,Black,10.0,15.0,DDR4,3000.0,corsair-vengeance-rgb-32-gb-ddr4-3000,32,87.0
Crucial Ballistix Sport LT 8 GB,38.0,2,,White / Silver,12.003,16.0,DDR4,2666.0,crucial-ballistix-sport-lt-8-gb-ddr4-2666,8,46.7
Crucial Ballistix Sport LT 8 GB,38.0,2,,White / Silver,12.003,16.0,DDR4,2666.0,crucial-ballistix-sport-lt-8-gb-ddr4-2666,8,46.7
Crucial Ballistix Sport LT 8 GB,38.0,2,,White / Silver,12.003,16.0,DDR4,2666.0,crucial-ballistix-sport-lt-8-gb-ddr4-2666,8,46.7
Corsair Vengeance LPX 16 GB,90.0,2,5.598,Black / Yellow,11.111,20.0,DDR4,3600.0,corsair-vengeance-lpx-16-gb-ddr4-3600,16,89.4
Corsair Vengeance LED 16 GB,170.0,2,10.625,Black / White,13.333,16.0,DDR4,2400.0,corsair-vengeance-led-16-gb-ddr4-2400,16,73.1
Corsair Vengeance LED 16 GB,170.0,2,10.625,Black / White,13.333,16.0,DDR4,2400.0,corsair-vengeance-led-16-gb-ddr4-2400,16,73.1
Corsair Vengeance LED 16 GB,170.0,2,10.625,Black / White,13.333,16.0,DDR4,2400.0,corsair-vengeance-led-16-gb-ddr4-2400,16,73.1
G.Skill Flare X 32 GB,150.0,4,,Black,10.0,16.0,DDR4,3200.0,g-skill-flare-x-32-gb-ddr4-3200,32,106.0
Corsair Vengeance 8 GB,35.0,1,5.124,Black / Silver,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,48.4
Corsair Vengeance 8 GB,35.0,1,5.124,Black / Silver,11.25,9.0,DDR3,1600.0,corsair-vengeance-8-gb-ddr3-1600,8,30.8
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,4,,Black,12.5,15.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
G.Skill Trident Z 16 GB,75.0,2,,Red / Silver,8.75,14.0,DDR4,3200.0,g-skill-trident-z-16-gb-ddr4-3200,16,85.4
Corsair Vengeance RGB 16 GB,95.0,2,,White,10.0,16.0,DDR4,3200.0,corsair-vengeance-rgb-16-gb-ddr4-3200,16,85.0
Crucial Ballistix Sport LT 8 GB,35.0,1,,Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-8-gb-ddr4-2400,8,43.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,1,,Black,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 32 GB,120.0,2,,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,87.5
Corsair Vengeance LPX 32 GB,120.0,2,,Black / Yellow,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-32-gb-ddr4-3200,32,84.9
G.Skill Trident Z 16 GB,110.0,1,,Black,10.0,18.0,DDR4,3600.0,g-skill-trident-z-16-gb-ddr4-3600,16,97.8
G.Skill Trident Z 16 GB,110.0,1,,Black,10.0,18.0,DDR4,3600.0,g-skill-trident-z-16-gb-ddr4-3600,16,96.2
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,4,7.719,Black / Yellow,10.667,16.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
G.Skill Trident Z 16 GB,75.0,2,6.812,Black / White,9.375,15.0,DDR4,3200.0,g-skill-trident-z-16-gb-ddr4-3200,16,85.4
G.Skill Ripjaws 4 GB,18.0,2,6.272,Black / Red,11.25,9.0,DDR3,1600.0,g-skill-ripjaws-4-gb-ddr3-1600,4,29.0
Corsair Vengeance Pro 16 GB,75.0,2,,Black / Gold,9.167,11.0,DDR3,2400.0,corsair-vengeance-pro-16-gb-ddr3-2400,16,58.1
Corsair Vengeance LPX 16 GB,44.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,87.9
Corsair Vengeance LPX 16 GB,44.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
Corsair Vengeance LPX 16 GB,44.0,2,,Red,12.003,16.0,DDR4,2666.0,corsair-vengeance-lpx-16-gb-ddr4-2666,16,76.7
G.Skill Ripjaws V 32 GB,130.0,4,,Black / Red,12.5,15.0,DDR4,2400.0,g-skill-ripjaws-v-32-gb-ddr4-2400,32,76.1
Crucial Ballistix Sport LT 32 GB,130.0,2,,Silver / Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-32-gb-ddr4-2400,32,79.5
Crucial Ballistix Sport LT 32 GB,130.0,2,,Silver / Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-32-gb-ddr4-2400,32,79.5
Crucial Ballistix Sport LT 32 GB,130.0,2,,Silver / Gray,13.333,16.0,DDR4,2400.0,crucial-ballistix-sport-lt-32-gb-ddr4-2400,32,79.5
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,83.3
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,80.9
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,75.8
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
Corsair Vengeance LPX 16 GB,42.0,2,,Black / Yellow,11.667,14.0,DDR4,2400.0,corsair-vengeance-lpx-16-gb-ddr4-2400,16,72.6
G.Skill Trident Z 64 GB,320.0,8,13.705,Black / Yellow,10.0,16.0,DDR4,3200.0,g-skill-trident-z-64-gb-ddr4-3200,64,116.0
G.Skill Trident Z 64 GB,320.0,8,13.705,Black / Yellow,10.0,16.0,DDR4,3200.0,g-skill-trident-z-64-gb-ddr4-3200,64,103.0
Corsair Vengeance RGB 32 GB,160.0,2,,Black,10.0,15.0,DDR4,3000.0,corsair-vengeance-rgb-32-gb-ddr4-3000,32,87.0
G.Skill Trident Z 16 GB,75.0,2,3.533,Silver / Black,10.0,16.0,DDR4,3200.0,g-skill-trident-z-16-gb-ddr4-3200,16,85.4
Corsair Vengeance LPX 16 GB,75.0,1,,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,1,,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,85.1
Corsair Vengeance LPX 16 GB,75.0,1,,Black,10.0,16.0,DDR4,3200.0,corsair-vengeance-lpx-16-gb-ddr4-3200,16,84.5
G.Skill Ripjaws V 64 GB,280.0,2,,Red,8.75,14.0,DDR4,3200.0,g-skill-ripjaws-v-64-gb-ddr4-3200,64,94.5
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,90.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,81.9
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
Corsair Vengeance LPX 16 GB,60.0,4,,Black / Yellow,10.0,15.0,DDR4,3000.0,corsair-vengeance-lpx-16-gb-ddr4-3000,16,80.1
